,uri,track,playlist,mood,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
500,spotify:track:1K1b1rPjbbam1NXUPg4VrK,Lullaby,6,sad,0.849,0.19,7,-9.628,1,0.044700000000000004,0.549,0.0022900000000000004,0.10200000000000001,0.203,113.955
501,spotify:track:02nZeTbm2dRHisH6qsUM5E,Waiting For (feat. Jamila Woods),6,sad,0.738,0.379,2,-11.644,0,0.084,0.201,1.1E-05,0.0806,0.598,122.042
502,spotify:track:5LKzqs734Xs528hqK8bGS1,You Can't Save Me,6,sad,0.622,0.584,0,-7.891,1,0.122,0.06280000000000001,0.00015199999999999998,0.11900000000000001,0.545,158.276
503,spotify:track:2ENxOXbxhfJ3lfItO0MFDv,Take Care of You (feat. Syd),6,sad,0.683,0.486,4,-9.725999999999999,0,0.11,0.8220000000000001,0.0227,0.276,0.279,126.985
504,spotify:track:58nciIyr5vKpUJkUXXkxCq,Shot Down,6,sad,0.769,0.511,6,-6.673,1,0.0609,0.885,0.000186,0.106,0.507,123.954
505,spotify:track:0QUbiLQySWPq5Lh3f7A9bN,Hate The Club (feat. Masego),6,sad,0.663,0.626,1,-4.756,1,0.0567,0.456,7.25E-06,0.0984,0.494,105.026
506,spotify:track:4rHIfYRQw6ittRQXAlurk0,Favorite Mistake,6,sad,0.535,0.40900000000000003,7,-9.517,0,0.0855,0.777,0,0.129,0.138,170.123
507,spotify:track:7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,6,sad,0.721,0.339,0,-11.195,1,0.053200000000000004,0.40900000000000003,0.0015300000000000001,0.09730000000000001,0.2,129.83
508,spotify:track:6N3qHjcwly8ZuhE4bPYJAX,Get You (feat. Kali Uchis),6,sad,0.659,0.295,11,-8.528,0,0.0322,0.426,6.95E-05,0.0795,0.36,74.037
509,spotify:track:1NRX2Ktplk6T3nj8rriiYJ,Primrose,6,sad,0.552,0.632,4,-8.764,1,0.0733,0.41400000000000003,0.039400000000000004,0.189,0.441,140.04
51,spotify:track:28285KFbyCq8sJofn58qlD,Love Train,3,upbeat,0.744,0.5680000000000001,0,-9.629,1,0.0494,0.186,1.1799999999999999e-05,0.163,0.687,122.657
510,spotify:track:3cjF2OFRmip8spwZYQRKxP,Feel No Ways,6,sad,0.582,0.677,7,-7.081,1,0.17200000000000001,0.031200000000000002,6.5999999999999995e-06,0.122,0.20500000000000002,193.818
511,spotify:track:0JXXNGljqupsJaZsgSbMZV,Sure Thing,6,sad,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001
512,spotify:track:2Ch7LmS7r2Gy2kc64wv3Bz,Die For You,6,sad,0.582,0.525,1,-7.163,0,0.0627,0.111,0,0.134,0.51,133.249
513,spotify:track:5zrZHMklhOXABpnBl0EMBN,Novacane,6,sad,0.763,0.516,3,-9.267,1,0.115,0.054200000000000005,0.0006889999999999999,0.162,0.363,93.5
514,spotify:track:1NjQZi2ajwmJsfnimLr41I,More Than Enough,6,sad,0.648,0.531,2,-5.886,0,0.0345,0.26,0.000897,0.12,0.253,143.008
515,spotify:track:6ZRuF2n1CQxyxxAAWsKJOy,Nights Like This (feat. Ty Dolla $ign),6,sad,0.61,0.725,8,-5.131,1,0.15,0.367,0,0.154,0.291,146.163
516,spotify:track:48Zho9HnU486cLIOYegCBI,Love and Be Loved,6,sad,0.6910000000000001,0.258,5,-10.463,1,0.0323,0.623,3.6E-06,0.077,0.329,106.155
517,spotify:track:5dXI2NV7X2c4anyLFbQdEX,Honesty,6,sad,0.616,0.20400000000000001,6,-11.421,0,0.033100000000000004,0.919,0,0.106,0.419,79.826
518,spotify:track:3eze1OsZ1rqeXkKStNfTmi,Juke Jam (feat. Justin Bieber & Towkio),6,sad,0.505,0.397,5,-9.349,1,0.324,0.716,0,0.0853,0.558,95.063
519,spotify:track:26ki4lMdLzTO8g3aoYrb8P,"Yo Love - From ""Queen & Slim: The Soundtrack""",6,sad,0.7030000000000001,0.5730000000000001,0,-9.032,1,0.0724,0.5650000000000001,3.13E-06,0.09870000000000001,0.491,147.038
52,spotify:track:1c9AT2KcZ3p7uuYZd61EL2,Keep On Loving You,3,upbeat,0.643,0.739,5,-7.708,1,0.037,0.051800000000000006,0,0.07830000000000001,0.936,123.661
520,spotify:track:6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,6,sad,0.8,0.585,10,-7.343,1,0.09240000000000001,0.264,0,0.153,0.779,126.058
521,spotify:track:4mL59LVbKgOpEACxraGYdr,While We're Young,6,sad,0.649,0.791,2,-6.013,1,0.193,0.10400000000000001,1.97E-06,0.108,0.811,128.023
522,spotify:track:4cRBqWBjuccCowYVHFlXK6,Redemption,6,sad,0.6940000000000001,0.314,0,-7.82,1,0.116,0.611,2.07E-06,0.117,0.341,119.905
523,spotify:track:6R6ihJhRbgu7JxJKIbW57w,Provider,6,sad,0.654,0.325,2,-11.925,1,0.28200000000000003,0.74,2.14E-05,0.152,0.39,139.886
524,spotify:track:0uDdI4fAXCuNhQbmxENdsO,Can I,6,sad,0.5740000000000001,0.791,1,-3.752,1,0.11,0.419,0,0.09820000000000001,0.612,119.537
525,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,6,sad,0.556,0.538,8,-5.408,0,0.038200000000000005,0.0689,0,0.196,0.291,143.95
526,spotify:track:1ex37MbvUY3yBvwsh8yZVl,Stole My Love,6,sad,0.777,0.47200000000000003,0,-10.24,1,0.041800000000000004,0.5660000000000001,0,0.105,0.429,116.059
527,spotify:track:5NijSs5dAwaIybq1GaRTIe,Poison,6,sad,0.6890000000000001,0.394,2,-10.102,0,0.065,0.711,0.000905,0.0859,0.382,117.489
528,spotify:track:4pqYf5eVYFpesyKlrFGNTE,Best Thing,6,sad,0.712,0.46900000000000003,8,-5.616,0,0.0405,0.593,0,0.125,0.383,93.04
529,spotify:track:58dSdjfEYNSxte1aNVxuNf,Easy,6,sad,0.722,0.28200000000000003,5,-7.484,1,0.106,0.373,0.00557,0.147,0.217,91.367
53,spotify:track:7lL2lMWNtzOcf5HnEudNgn,Everyday People,3,upbeat,0.8130000000000001,0.619,7,-8.203,1,0.029400000000000003,0.245,0.0151,0.113,0.774,114.58
530,spotify:track:6XOin64PR2Oj4W0tO8GOQv,Location,6,sad,0.764,0.262,1,-17.074,0,0.446,0.455,0.024900000000000002,0.10400000000000001,0.29,80.047
531,spotify:track:7JXZq0JgG2zTrSOAgY8VMC,Jungle,6,sad,0.6970000000000001,0.23500000000000001,7,-8.651,1,0.0534,0.62,0.000144,0.107,0.378,99.947
532,spotify:track:63BNGz21SvLvqmcPLXPDqr,Be the One - Remix,6,sad,0.5760000000000001,0.426,3,-6.367,0,0.10200000000000001,0.687,6.03E-06,0.17300000000000001,0.389,102.246
533,spotify:track:1oGdVdYjeQvojGKDddxLQQ,True Colors,6,sad,0.624,0.424,1,-8.237,1,0.24,0.28600000000000003,0,0.17300000000000001,0.584,76.671
534,spotify:track:0t2q2c43AATY4z1GI883Be,Summer 2020,6,sad,0.401,0.485,6,-10.787,0,0.216,0.8310000000000001,0.000292,0.0907,0.54,169.949
535,spotify:track:4ve2uzqdwnHr20G5YgMMqr,Missin You Crazy,6,sad,0.716,0.729,5,-6.313,1,0.117,0.09910000000000001,0,0.08420000000000001,0.276,131.975
536,spotify:track:3F1gjSkTX9kvxOo6BnlRNd,Losing,6,sad,0.422,0.34900000000000003,4,-12.424,0,0.315,0.339,0.00024000000000000003,0.108,0.134,57
537,spotify:track:4eSGSqP2TZvvX0kadZZttM,Doing It Wrong,6,sad,0.397,0.17200000000000001,6,-15.698,0,0.044500000000000005,0.841,6.78E-05,0.108,0.123,101.275
538,spotify:track:6mzaCRuLTRiz1caGOum3zT,The Way (feat. Chance the Rapper),6,sad,0.746,0.538,10,-6.479,1,0.32,0.389,0,0.139,0.516,101.018
539,spotify:track:47zF41JzRRdJEJQPXlDQvz,Clear My Mind,6,sad,0.592,0.41100000000000003,11,-8.459,0,0.307,0.481,0,0.101,0.0649,135.905
54,spotify:track:1RXJTpVnQC7n5yu6QS9AjX,Heatwave,3,upbeat,0.456,0.645,5,-9.850999999999999,0,0.037700000000000004,0.397,0.0056300000000000005,0.553,0.886,165.853
540,spotify:track:2aSM4sbNN7cSmpYOG0sf46,My Affection (with PARTYNEXTDOOR),6,sad,0.632,0.495,7,-8.335,1,0.14300000000000002,0.333,0,0.0941,0.233,77.083
541,spotify:track:6u0dQik0aif7FQlrhycG1L,The Morning,6,sad,0.652,0.549,6,-7.555,0,0.039,0.317,0,0.10400000000000001,0.186,120.073
542,spotify:track:248OFOZef6ShXv6DGgbnxU,Saved,6,sad,0.739,0.448,10,-10.28,0,0.138,0.189,0,0.11800000000000001,0.553,81.044
543,spotify:track:4at3d5QWnlibMVN75ECDrp,Pretty Little Fears (feat. J. Cole),6,sad,0.61,0.458,9,-11.336,1,0.36,0.6960000000000001,0.000103,0.0852,0.246,192.099
544,spotify:track:1GpSXGBCDDHKRrOTqg4jdr,Marvins Room,6,sad,0.41200000000000003,0.254,9,-17.448,0,0.0964,0.649,0.00124,0.08410000000000001,0.332,168.068
545,spotify:track:4tGjoffVHvUvb5RDE60sjX,Losin Control,6,sad,0.761,0.247,6,-6.5969999999999995,1,0.145,0.51,0.00027499999999999996,0.09680000000000001,0.262,97.013
546,spotify:track:2xyx0o4xNOLLjBSbOOdcbA,Playing Games (with Bryson Tiller) - Extended Version,6,sad,0.726,0.40800000000000003,11,-6.606,0,0.0614,0.603,0,0.225,0.459,115.918
547,spotify:track:6lzLjIOyWTyTJvk0jraYee,Could've Been (feat. Bryson Tiller),6,sad,0.545,0.33,1,-11.719,0,0.164,0.64,7E-06,0.22,0.399,103.553
548,spotify:track:0Gi17qCJh9e9RJxLaYkm9l,Dark Times,6,sad,0.585,0.421,7,-9.593,1,0.0707,0.106,9.54E-06,0.14,0.24,132.986
549,spotify:track:7dQeS4ErW1iWvnKdrtKwKr,Around Me,6,sad,0.654,0.177,1,-12.522,1,0.0618,0.5720000000000001,6.64E-05,0.0969,0.132,74.945
55,spotify:track:4kP69y3GKHi9tXckfgp4bK,For Once In My Life,3,upbeat,0.524,0.519,6,-11.903,1,0.043000000000000003,0.195,0,0.523,0.847,110.121
550,spotify:track:0MoGkelRvi3gxZy6kuYHLq,Touch & Go,6,sad,0.665,0.506,8,-10.872,0,0.046200000000000005,0.438,9.8E-06,0.10400000000000001,0.216,132.032
551,spotify:track:4c2xt1trwYZpMqPWY35Xi9,Jaded,6,sad,0.764,0.271,0,-5.697,1,0.0414,0.037,0,0.17500000000000002,0.0371,116.019
552,spotify:track:02UJ1sCanP94fS2MdsWafh,PERSIAN RUGS,6,sad,0.768,0.428,1,-8.156,0,0.0459,0.0489,0.000491,0.105,0.147,110.478
553,spotify:track:14SaZBTjxlorHJQxXh01Hu,Girls Need Love (with Drake) - Remix,6,sad,0.656,0.432,6,-9.481,0,0.217,0.443,0,0.132,0.0897,97.022
554,spotify:track:1VAKnb1btGrQXcVZVSRkPe,Good & Plenty,6,sad,0.658,0.619,9,-7.316,0,0.0772,0.788,0.06670000000000001,0.0951,0.354,136.077
555,spotify:track:0C0nNm2RDKbANnU4lLfkSc,Wylin',6,sad,0.497,0.489,4,-7.849,0,0.0413,0.111,0.00167,0.0912,0.034800000000000005,163.814
556,spotify:track:2E0UymXqHER6j37pBoHTC0,Whoa,6,sad,0.665,0.516,0,-11.27,0,0.06420000000000001,0.121,0.00152,0.105,0.494,93.983
557,spotify:track:5ACkknqH2GcrVtmBB7LaRv,Teenage Fever,6,sad,0.766,0.28300000000000003,8,-10.33,0,0.08460000000000001,0.111,0.0172,0.115,0.14400000000000002,97.04
558,spotify:track:4maiFhzsjmLQfla0OJfPJJ,Tuscan Leather,6,sad,0.663,0.487,6,-5.309,0,0.0383,0.0747,0,0.121,0.121,133.958
559,spotify:track:26OhjtaTamFocE08t83ml6,"Psycho, Pt. 2",6,sad,0.766,0.548,10,-4.29,1,0.23500000000000001,0.775,5.57E-06,0.1,0.424,82.944
56,spotify:track:2f9HNN1AnSoBiW2aObROr3,I Second That Emotion,3,upbeat,0.655,0.649,2,-8.092,1,0.033100000000000004,0.183,0,0.0969,0.773,95.818
560,spotify:track:6VwBbL8CzPiC4QV66ay7oR,Wicked Games,6,sad,0.658,0.591,9,-5.197,1,0.0309,0.009590000000000001,5.27E-06,0.325,0.326,114.078
561,spotify:track:5rgrBsAFYMun6yhtnLKRPz,Right My Wrongs,6,sad,0.543,0.449,1,-8.065,1,0.0463,0.34500000000000003,0,0.157,0.29,132.609
562,spotify:track:2KkNkv6ciB6bt2hvHtOrin,Wake Up Love,6,sad,0.583,0.766,11,-4.743,0,0.405,0.502,1.79E-06,0.159,0.203,131.374
563,spotify:track:3TTMUI5dFcbeNSDTTDY9M8,Come Thru (with Usher),6,sad,0.679,0.728,5,-3.092,0,0.154,0.159,0,0.107,0.46,152.001
564,spotify:track:6Ok5DivyUJjsLVUUWLzz6o,'Flawless' Do It Well Pt. 3 (feat. Summer Walker),6,sad,0.607,0.42,5,-9.307,0,0.059500000000000004,0.216,0,0.129,0.643,140.639
565,spotify:track:4sw7dHjD6EsGs0d57AHgdy,oui,6,sad,0.41000000000000003,0.726,5,-3.8449999999999998,1,0.15,0.203,0,0.107,0.552,77.226
566,spotify:track:6k7b4mcxLP5HPo6hNoXoM6,Shot For Me,6,sad,0.5660000000000001,0.465,2,-11.714,1,0.23500000000000001,0.0555,0,0.5670000000000001,0.177,143.015
567,spotify:track:1It1TxBK3xIQAB4xJkPevn,Blue Lights,6,sad,0.6920000000000001,0.5700000000000001,7,-8.077,1,0.185,0.666,0,0.107,0.309,91.917
568,spotify:track:3p0Y1C5jhaqyKW7d9oskXA,Alone,6,sad,0.537,0.528,11,-7.666,0,0.20800000000000002,0.0874,0,0.0855,0.124,96.931
569,spotify:track:3pXF1nA74528Edde4of9CC,Don't,6,sad,0.765,0.356,11,-5.556,0,0.195,0.223,0,0.09630000000000001,0.189,96.991
57,spotify:track:4CoGNqLap7UGU5Q3VdKug0,Ain't Too Proud To Beg,3,upbeat,0.763,0.656,0,-6.86,1,0.0417,0.549,0,0.125,0.926,118.394
570,spotify:track:6GatnDEhYQLOdRzdVbJaky,Her,6,sad,0.675,0.5,1,-6.6,1,0.0516,0.00372,0.00268,0.114,0.0709,90.029
571,spotify:track:6fbYL76UWbHdYq4B91TPQi,This Way - From SUPERFLY - Original Soundtrack,6,sad,0.62,0.28200000000000003,5,-10.533,0,0.046400000000000004,0.6940000000000001,0,0.11900000000000001,0.193,124.609
572,spotify:track:1xVXwe9tzL11euCkfupQES,Between The Lines,6,sad,0.514,0.483,6,-8.202,0,0.0405,0.101,1.43E-06,0.30000000000000004,0.231,103.694
573,spotify:track:5yGAyupR8TXCUq3MPb7xiK,235 (2:35 I Want You),6,sad,0.607,0.677,11,-5.858,0,0.17500000000000002,0.363,0,0.302,0.211,139.974
574,spotify:track:7rezT408cCLBBr40Gvtg4J,Honest,6,sad,0.321,0.317,6,-10.963,0,0.0463,0.841,0.00234,0.095,0.253,83.962
575,spotify:track:10VBBaul4zVD0reteuIHM2,From Time,6,sad,0.738,0.491,1,-9.725999999999999,0,0.41300000000000003,0.626,0,0.126,0.448,94.378
576,spotify:track:0ycIrEpkyb4lrqE7M1emju,Inhale,6,sad,0.498,0.705,9,-8.088,0,0.392,0.321,0.000441,0.41400000000000003,0.5710000000000001,156.519
577,spotify:track:4LkLfPYc3yjOta7Gk8FDRB,Think About Me,6,sad,0.547,0.294,7,-10.202,1,0.0482,0.060700000000000004,0.786,0.09330000000000001,0.11,105.027
578,spotify:track:5KdhJG3BXUmLoO4JdycCPw,Come and See Me (feat. Drake),6,sad,0.807,0.34600000000000003,2,-10.275,1,0.0613,0.0538,2.55E-06,0.08700000000000001,0.0608,84.98
579,spotify:track:13wNEvWmBsWaWVtiLPRIW5,Hurt You,6,sad,0.484,0.716,5,-7.193,0,0.167,0.30000000000000004,0.00214,0.112,0.365,184.131
58,spotify:track:113bLFbp3F9MVN0w2KJ1ma,How Long Do I Have to Wait for You?,3,upbeat,0.674,0.909,10,-3.3689999999999998,0,0.046400000000000004,0.46900000000000003,0.0131,0.105,0.969,103.942
580,spotify:track:4nw0S8MtvcLSpXCS9M8ciL,Got Me (with Ari Lennox & Omen feat. Ty Dolla $ign & Dreezy),6,sad,0.664,0.61,7,-6.432,0,0.339,0.145,0,0.097,0.47200000000000003,76.024
581,spotify:track:6In6SkveIw26thdYRhHTVX,Bacc Seat (feat. Ty Dolla $ign),6,sad,0.783,0.524,1,-6.828,1,0.115,0.040400000000000005,0,0.08700000000000001,0.153,144.989
582,spotify:track:3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,6,sad,0.656,0.578,7,-8.97,0,0.0922,0.23500000000000001,0,0.11800000000000001,0.556,94.514
583,spotify:track:6VsvKPJ4xjVNKpI8VVZ3SV,invisible string,10,romantic,0.653,0.452,4,-11.143,0,0.055,0.838,7.73E-05,0.108,0.45,83.433
584,spotify:track:2IOFZdYYkFxEHVz1w34PoL,Cherry,10,romantic,0.53,0.512,7,-9.261,1,0.025900000000000003,0.615,0.00453,0.129,0.41100000000000003,95.946
585,spotify:track:0742PcMPo2Akmo4vHC29VZ,this is how you fall in love,10,romantic,0.52,0.20400000000000001,7,-12.488,1,0.035500000000000004,0.733,2.53E-05,0.126,0.274,79.682
586,spotify:track:3T03rPwlL8NVk1yIaxeD8U,Off My Face,10,romantic,0.509,0.228,4,-8.68,1,0.0332,0.92,0,0.10400000000000001,0.586,90.674
587,spotify:track:15xWRPHQMeqgdkGzInx3PY,Falling Like The Stars,10,romantic,0.296,0.35100000000000003,6,-9.538,1,0.0351,0.8230000000000001,1.5E-06,0.11,0.19,177.596
588,spotify:track:0bZ52QzCCKfrfOqs7za6lI,Cherry Wine - Live,10,romantic,0.41500000000000004,0.11,1,-14.901,1,0.0388,0.9510000000000001,0.00234,0.09620000000000001,0.234,81.876
589,spotify:track:727Z2S2mtNH46CbP9EWPwY,If You Love Her,10,romantic,0.28600000000000003,0.445,6,-8.087,1,0.0347,0.355,0,0.114,0.278,50.827
59,spotify:track:1pVFchEqnrpIEtuGrB4srT,"Mixed-Up, Shook-Up Girl",3,upbeat,0.597,0.47000000000000003,5,-10.207,1,0.033,0.248,0,0.127,0.615,128.8
590,spotify:track:7hfEuxdObtxEdcOpQsXE49,La Vie En Rose,10,romantic,0.42,0.08420000000000001,6,-17.542,1,0.0341,0.9570000000000001,0,0.28500000000000003,0.246,88.278
591,spotify:track:07vS8obfeZbr8H4MgQfXR7,Friday I’m In Love - Recorded at Spotify Studios NYC,10,romantic,0.373,0.123,7,-15.193,1,0.0407,0.9480000000000001,0,0.0816,0.138,97.129
592,spotify:track:3iJya7m7trpGv570Ske30n,I Hear a Symphony,10,romantic,0.20700000000000002,0.243,10,-8.181,1,0.030600000000000002,0.925,0.0342,0.11800000000000001,0.394,171.648
593,spotify:track:00EsQxsJv6vy7hEQN3jZWG,"Beginning Middle End - Always and Forever Mix)(From The Netflix Film ""To All The Boys: Always and Forever""",10,romantic,0.457,0.451,2,-8.009,1,0.0279,0.20400000000000001,0,0.149,0.307,149.956
594,spotify:track:2VvTMIXG760UiG9OSiFt9j,Real Estate,10,romantic,0.493,0.28400000000000003,2,-12.815,1,0.0309,0.9530000000000001,0.007390000000000001,0.151,0.199,79.959
595,spotify:track:6hYvw3LLTViP2mT4MpDNmT,Grow As We Go,10,romantic,0.458,0.137,8,-14.083,1,0.035500000000000004,0.882,0,0.15,0.437,80.824
596,spotify:track:79qxwHypONUt3AFq0WPpT9,Rainbow,10,romantic,0.581,0.197,3,-7.697,1,0.0329,0.88,0,0.107,0.34900000000000003,130.367
597,spotify:track:0OPIBKjAYBFzNpo1HzjqzQ,better with you,10,romantic,0.623,0.5720000000000001,2,-9.257,1,0.0606,0.525,0,0.185,0.461,78.02
598,spotify:track:7b9oZ5tuGDKRWsL0lgQXqg,Tell Her You Love Her (feat. Mat Kearney),10,romantic,0.28700000000000003,0.20800000000000002,2,-11.3,1,0.0368,0.66,0,0.11900000000000001,0.233,74.889
599,spotify:track:0sem2PTbwYJdCHoDn487TE,Favorite T-Shirt (Acoustic),10,romantic,0.8230000000000001,0.399,9,-8.608,1,0.057100000000000005,0.757,0,0.123,0.607,114.999
6,spotify:track:7gyDV6Y7GmHqQS4KnzI5Zk,Are You Ready to Love Me?,3,upbeat,0.533,0.776,8,-7.092,1,0.0847,0.151,8.65E-05,0.13,0.6970000000000001,90.061
60,spotify:track:1xkLLbpo3y4KNy64EFVB9C,Stop! In The Name Of Love,3,upbeat,0.603,0.633,0,-5.832,1,0.0287,0.799,0,0.115,0.504,115.884
600,spotify:track:42BAwiGC1egjbiJ6y512Tz,Turning Page,10,romantic,0.304,0.379,3,-8.484,1,0.029,0.912,0.025,0.112,0.189,125.203
601,spotify:track:5O2P9iiztwhomNh8xkR9lJ,Night Changes,10,romantic,0.672,0.52,8,-7.747,1,0.035300000000000005,0.859,0,0.115,0.37,120.001
602,spotify:track:2gA74HvN6NKFrhgzpd5oNE,Line By Line,10,romantic,0.645,0.486,0,-7.299,1,0.0425,0.274,0,0.135,0.453,72.536
603,spotify:track:7jwZYPS8reDirsT4Mvqpui,Location - Recorded at Spotify Studios NYC,10,romantic,0.5660000000000001,0.261,10,-8.801,1,0.0375,0.863,0,0.106,0.47700000000000004,97.595
604,spotify:track:0qBug5X3DaJv2zgXtp55wn,Home To You,10,romantic,0.619,0.146,8,-14.439,1,0.038200000000000005,0.808,0,0.0971,0.28800000000000003,139.533
605,spotify:track:7EncNzyGs8uJiQittB38ef,The Most Beautiful Thing,10,romantic,0.806,0.362,7,-10.381,1,0.0345,0.535,0.045,0.111,0.42,127.502
606,spotify:track:3kZC0ZmFWrEHdUCmUqlvgZ,I Will Follow You into the Dark,10,romantic,0.517,0.20600000000000002,5,-12.233,1,0.042100000000000005,0.924,0,0.11800000000000001,0.489,80.401
607,spotify:track:1hCTxutVVYvggAQcUUUZAT,Put A Little Love On Me,10,romantic,0.584,0.465,10,-4.88,1,0.0262,0.678,0,0.106,0.299,95.969
608,spotify:track:6iWwfN1euztxZi1OK38HbU,"Flightless Bird, American Mouth",10,romantic,0.359,0.391,3,-8.034,1,0.026000000000000002,0.795,0.0708,0.163,0.19,154.66
609,spotify:track:5JuA3wlm0kn7IHfbeHV0i6,All I Want,10,romantic,0.226,0.40800000000000003,0,-9.74,1,0.0432,0.161,0.131,0.187,0.14200000000000002,91.341
61,spotify:track:6hfKln1Jm1WCN6ozSQZGyN,You Are My Heart,3,upbeat,0.664,0.681,7,-7.458,1,0.0366,0.481,0.023200000000000002,0.225,0.604,97.501
610,spotify:track:093KMwH96ZwZRZn2lKoX9Z,Sophia,10,romantic,0.514,0.32,5,-11.937,1,0.042800000000000005,0.7030000000000001,4.8299999999999995e-05,0.115,0.14,115.312
611,spotify:track:3i8ZkeKgwu1t4m8SPPzNvv,I Ain't Ever Loved No One - Acoustic,10,romantic,0.32,0.223,10,-14.728,0,0.0329,0.629,0,0.106,0.158,160.626
612,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending - feat. Julia Michaels,10,romantic,0.464,0.47300000000000003,1,-10.086,1,0.129,0.866,0,0.109,0.604,75.801
613,spotify:track:4oa14QBfWRDfJy2agySy0L,Gravity,10,romantic,0.27,0.275,0,-10.357,1,0.0356,0.834,0,0.146,0.231,168.964
614,spotify:track:1ws2DVEGJD2d12aDm4zqic,Who Would Have Thought,10,romantic,0.42,0.43,11,-7.454,1,0.0298,0.461,0,0.26,0.323,140.962
615,spotify:track:0Rm2G83ELwkuEgpHlJcBPn,Can't Help Falling in Love,10,romantic,0.406,0.0307,0,-17.636,1,0.04,0.9510000000000001,0,0.0984,0.245,136.716
616,spotify:track:5OiaAaIMYlCZONyDBxqk4G,First Day Of My Life,10,romantic,0.468,0.201,4,-17.024,1,0.0388,0.915,8.28E-05,0.0952,0.383,94.422
617,spotify:track:3i9UVldZOE0aD0JnyfAZZ0,Lover (Remix) [feat. Shawn Mendes],10,romantic,0.448,0.603,7,-7.176,1,0.064,0.433,0,0.0862,0.422,205.272
618,spotify:track:78DwRIo6Vj6wqteyerGetr,The Heart of Life,10,romantic,0.496,0.23800000000000002,1,-11.026,1,0.030100000000000002,0.9580000000000001,0.0109,0.08750000000000001,0.34900000000000003,175.96
619,spotify:track:2odYUJ9LhwDVVPxXL3NxuB,"For Me, It's You",10,romantic,0.452,0.46,0,-12.986,1,0.0327,0.332,0.0199,0.177,0.199,81.957
62,spotify:track:7N3UAu6FkwdBg9J7OONBBP,Jimmy Mack,3,upbeat,0.7010000000000001,0.517,2,-7.9510000000000005,1,0.0357,0.765,0,0.385,0.6880000000000001,127.401
620,spotify:track:0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,10,romantic,0.641,0.324,11,-5.851,1,0.029900000000000003,0.6980000000000001,0,0.328,0.273,110.184
621,spotify:track:6BP8sg44smNB3pbD4QAOzi,Break My Heart Right,10,romantic,0.63,0.10300000000000001,2,-11.6,1,0.0499,0.962,1.14E-06,0.0915,0.298,113.61
622,spotify:track:2hgk8iKN9UdoM4ILlJ9F5N,Love Her,10,romantic,0.74,0.337,8,-6.039,1,0.028200000000000003,0.178,0,0.0944,0.56,103.002
623,spotify:track:3AJwUDP919kvQ9QcozQPxg,Yellow,10,romantic,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.28500000000000003,173.372
624,spotify:track:0qvzXomUDJVaUboy2wMfiS,This Town,10,romantic,0.677,0.401,9,-8.467,1,0.0308,0.712,0,0.116,0.195,111.825
625,spotify:track:1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),10,romantic,0.524,0.364,7,-10.209,1,0.0367,0.808,0,0.1,0.436,75.24
626,spotify:track:3wsZYuHJrk3lssa7V7jvye,Poison & Wine,10,romantic,0.28500000000000003,0.186,1,-12.729,1,0.028800000000000003,0.76,7.3E-05,0.10400000000000001,0.203,153.848
627,spotify:track:24FprytnP9KMqH01aPR2N5,Heaven,10,romantic,0.417,0.20800000000000002,0,-11.307,1,0.0545,0.921,0,0.12,0.293,80.71
628,spotify:track:6di48z6eF5dBYVpB0tZV5i,To a T - Stripped,10,romantic,0.599,0.325,9,-6.793,1,0.0297,0.8230000000000001,3.66E-06,0.133,0.319,114.053
629,spotify:track:1HbcclMpw0q2WDWpdGCKdS,Tenerife Sea,10,romantic,0.53,0.34600000000000003,8,-10.497,1,0.0376,0.6970000000000001,1.07E-05,0.105,0.359,121.876
63,spotify:track:2m3qhWMiEjqgkfslIRf4pg,Baby (You've Got What It Takes),3,upbeat,0.673,0.598,3,-9.232,1,0.0687,0.85,0.0014700000000000002,0.652,0.802,133.383
630,spotify:track:3GJ4hzg4lrGwU51Y3VARbF,Speechless,10,romantic,0.616,0.438,1,-5.968,1,0.0298,0.356,0,0.24,0.386,135.929
631,spotify:track:6epGSSmdGkjcBmLDKXLbMl,Dancing When I Die,10,romantic,0.448,0.17300000000000001,10,-12.406,1,0.0458,0.602,0,0.09870000000000001,0.28200000000000003,108.107
632,spotify:track:77enz5hl8RicxrbPB56VXQ,I Will Spend My Whole Life Loving You,10,romantic,0.637,0.129,11,-17.082,1,0.0346,0.887,0,0.0719,0.298,125.802
633,spotify:track:7rLokcIMP9p8fl0iROdVfC,ocean eyes - Recorded Live at Jungle City Studios,10,romantic,0.353,0.148,7,-13.108,1,0.042100000000000005,0.934,0,0.112,0.297,88.203
